Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Year,MVP_Score
494.0,Ish Wainright,29.0,POR,SF,7.0,0.0,0.1746031746031746,0.9,2.6,0.333,0.9,2.3,0.375,0.0,0.3,0.0,0.5,0.3,0.3,1.0,0.0,1.3,0.09489051094890512,0.0,0.14285714285714285,0.02777777777777778,0.1,0.6,0.08357348703170028,,2024,0.09407953519866896
469.0,Alex Fudge,20.0,2TM,SF,6.0,0.0,0.17724867724867727,1.0,2.5,0.4,0.2,0.8,0.2,0.8,1.7,0.5,0.433,0.3,0.3,1.0,0.7,0.2,0.05839416058394161,0.0,0.23809523809523808,0.0,0.3,0.3,0.07204610951008646,,2024,0.09323452167538077
496.0,Mamadi Diakite,27.0,SAS,PF,3.0,0.0,0.1402116402116402,1.3,1.7,0.8,0.0,0.0,,1.3,1.7,0.8,0.8,1.3,2.0,0.667,0.3,0.7,0.07299270072992702,0.06422018348623852,0.0,0.08333333333333333,0.0,0.3,0.11527377521613832,,2024,0.09313674866706795
485.0,Olivier Sarr,24.0,OKC,C,15.0,0.0,0.17195767195767198,0.7,1.3,0.579,0.1,0.4,0.333,0.6,0.9,0.692,0.632,0.7,1.0,0.667,0.7,1.7,0.17518248175182483,0.009174311926605505,0.0,0.1388888888888889,0.2,1.2,0.06628242074927952,,2024,0.09218834514999123
475.0,Harry Giles,25.0,BRK,C,16.0,0.0,0.1349206349206349,1.4,2.8,0.5,0.2,0.7,0.273,1.2,2.1,0.576,0.534,0.4,0.8,0.538,0.8,0.9,0.11678832116788322,0.03669724770642202,0.047619047619047616,0.05555555555555556,0.4,0.9,0.09798270893371756,,2024,0.09184059298175645
398.0,Luka Garza,25.0,MIN,C,25.0,0.0,0.12962962962962965,1.4,3.0,0.48,0.4,1.3,0.281,1.1,1.7,0.628,0.54,0.7,1.0,0.72,0.8,0.5,0.08759124087591241,0.01834862385321101,0.09523809523809523,0.0,0.2,1.0,0.11527377521613832,,2024,0.09168653648475236
482.0,Amari Bailey,19.0,CHO,PG,10.0,0.0,0.17195767195767198,0.8,2.4,0.333,0.1,0.8,0.125,0.7,1.6,0.438,0.354,0.6,0.7,0.857,0.6,0.3,0.06569343065693431,0.06422018348623852,0.14285714285714285,0.0,0.4,0.2,0.06628242074927952,,2024,0.09136313806097245
493.0,Julian Phillips,20.0,CHI,SF,40.0,0.0,0.2142857142857143,0.8,1.9,0.416,0.3,1.0,0.316,0.5,1.0,0.513,0.494,0.3,0.5,0.684,0.3,0.6,0.06569343065693431,0.027522935779816512,0.09523809523809523,0.05555555555555556,0.3,1.0,0.06340057636887608,,2024,0.09133138685334942
495.0,Colby Jones,21.0,SAC,SG,30.0,0.0,0.16931216931216933,0.9,2.4,0.394,0.1,0.7,0.091,0.9,1.6,0.531,0.408,0.2,0.4,0.545,0.6,0.8,0.09489051094890512,0.06422018348623852,0.09523809523809523,0.05555555555555556,0.3,1.0,0.06051873198847262,,2024,0.09121218152525813
483.0,Isaiah Mobley,24.0,CLE,PF,10.0,0.0,0.1904761904761905,1.0,2.4,0.417,0.3,1.0,0.3,0.7,1.4,0.5,0.479,0.0,0.1,0.0,0.3,0.7,0.07299270072992702,0.055045871559633024,0.09523809523809523,0.0,0.2,0.6,0.06628242074927952,,2024,0.09002368072472947
476.0,AJ Griffin,20.0,ATL,SF,20.0,0.0,0.22751322751322753,0.9,3.1,0.29,0.5,2.0,0.256,0.4,1.2,0.348,0.371,0.1,0.1,1.0,0.1,0.8,0.06569343065693431,0.027522935779816512,0.047619047619047616,0.02777777777777778,0.4,0.3,0.06916426512968299,,2024,0.08984338691434081
274.0,DÄvis BertÄns,31.0,OKC,PF,15.0,0.0,0.16137566137566137,0.7,1.7,0.385,0.7,1.6,0.417,0.0,0.1,0.0,0.577,0.9,1.0,0.933,0.1,0.5,0.051094890510948905,0.055045871559633024,0.09523809523809523,0.05555555555555556,0.1,0.7,0.08357348703170028,,2024,0.08974855434840197
568.0,Danny Green,36.0,PHI,SG,2.0,0.0,0.2380952380952381,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,1.0,0.07299270072992702,0.04587155963302752,0.23809523809523808,0.0,0.0,0.5,0.0,,2024,0.0892582104830146
545.0,Hamidou Diallo,25.0,WAS,SG,2.0,0.0,0.06613756613756615,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,1.0,0.0,0.07299270072992702,0.04587155963302752,0.47619047619047616,0.0,0.5,0.5,0.02881844380403458,,2024,0.08876265523241614
367.0,Bismack Biyombo,31.0,OKC,C,10.0,0.0,0.19312169312169314,0.7,1.2,0.583,0.0,0.0,,0.7,1.2,0.583,0.583,0.4,0.8,0.5,0.5,1.3,0.13138686131386862,0.01834862385321101,0.047619047619047616,0.08333333333333333,0.4,0.7,0.05187319884726224,,2024,0.08816885242451378
494.0,Ish Wainright,29.0,2TM,SF,11.0,0.0,0.14814814814814814,0.6,2.2,0.292,0.6,1.8,0.35,0.0,0.4,0.0,0.438,0.2,0.2,1.0,0.3,1.0,0.09489051094890512,0.009174311926605505,0.19047619047619047,0.02777777777777778,0.2,0.7,0.06051873198847262,,2024,0.08685741719342957
427.0,Ryan Rollins,21.0,MIL,PG,3.0,0.0,0.10582010582010583,0.3,0.7,0.5,0.3,0.3,1.0,0.0,0.3,0.0,0.75,0.0,0.0,,0.0,0.7,0.051094890510948905,0.09174311926605504,0.3333333333333333,0.0,0.3,0.3,0.02881844380403458,,2024,0.0860095112953172
502.0,Ty Jerome,26.0,CLE,SG,2.0,0.0,0.19841269841269843,1.0,2.0,0.5,0.0,0.5,0.0,1.0,1.5,0.667,0.5,0.0,0.0,,0.5,0.0,0.03649635036496351,0.13761467889908258,0.0,0.0,0.5,1.0,0.05763688760806916,,2024,0.0859721047349708
533.0,R.J. Hampton,22.0,MIA,PG,8.0,2.0,0.25132275132275134,0.5,1.8,0.286,0.1,1.0,0.125,0.4,0.8,0.5,0.321,0.1,0.3,0.5,0.3,0.5,0.05839416058394161,0.09174311926605504,0.0,0.0,0.4,1.0,0.037463976945244955,,2024,0.08589753417288551
491.0,Nate Hinton,24.0,HOU,SG,15.0,0.0,0.1322751322751323,0.7,1.7,0.423,0.5,0.9,0.5,0.3,0.8,0.333,0.558,0.3,0.3,0.8,0.5,1.0,0.10948905109489052,0.06422018348623852,0.09523809523809523,0.02777777777777778,0.2,0.7,0.06340057636887608,,2024,0.08561431178400086
418.0,James Bouknight,23.0,CHO,SG,14.0,0.0,0.15343915343915346,1.3,2.9,0.439,0.9,2.1,0.433,0.4,0.8,0.455,0.598,0.1,0.1,0.5,0.1,0.6,0.043795620437956206,0.03669724770642202,0.047619047619047616,0.02777777777777778,0.1,0.2,0.10374639769452448,,2024,0.08522379375336463
458.0,Jeenathan Williams,24.0,HOU,SG,22.0,0.0,0.1560846560846561,1.2,2.3,0.54,0.1,0.2,0.4,1.1,2.0,0.556,0.56,0.3,0.6,0.538,0.5,0.5,0.07299270072992702,0.027522935779816512,0.09523809523809523,0.0,0.2,0.5,0.08357348703170028,,2024,0.08506880667829736
498.0,JD Davison,21.0,BOS,SG,8.0,0.0,0.12962962962962965,0.6,1.5,0.417,0.4,0.9,0.429,0.3,0.6,0.4,0.542,0.4,0.5,0.75,0.3,1.0,0.09489051094890512,0.11926605504587157,0.047619047619047616,0.02777777777777778,0.3,0.5,0.05763688760806916,,2024,0.08437311513876028
549.0,James Johnson,36.0,IND,PF,9.0,0.0,0.1375661375661376,0.3,1.1,0.3,0.0,0.2,0.0,0.3,0.9,0.375,0.3,0.2,0.2,1.0,0.1,0.3,0.029197080291970805,0.08256880733944955,0.2857142857142857,0.02777777777777778,0.6,1.0,0.02593659942363112,,2024,0.08331623791652892
470.0,Dylan Windler,27.0,3TM,SF,17.0,0.0,0.16931216931216933,0.9,1.8,0.5,0.8,1.6,0.481,0.1,0.2,0.667,0.717,0.0,0.0,,0.2,0.8,0.06569343065693431,0.055045871559633024,0.047619047619047616,0.0,0.1,0.4,0.07204610951008646,,2024,0.08195137228535397
546.0,Frank Ntilikina,25.0,CHO,PG,5.0,0.0,0.22751322751322753,0.2,1.8,0.111,0.2,1.6,0.125,0.0,0.2,0.0,0.167,0.4,0.4,1.0,0.2,1.0,0.08759124087591241,0.07339449541284404,0.0,0.0,0.2,0.8,0.02881844380403458,,2024,0.07973696127737107
524.0,Adam Flagler,24.0,OKC,SG,2.0,0.0,0.1851851851851852,0.5,3.5,0.143,0.5,3.0,0.167,0.0,0.5,0.0,0.214,0.0,0.0,,0.0,0.0,0.0,0.18348623853211007,0.0,0.0,0.0,0.0,0.04322766570605187,,2024,0.07968965581397171
396.0,Izaiah Brockington,24.0,NOP,PG,1.0,0.0,0.07936507936507937,2.0,5.0,0.4,0.0,1.0,0.0,2.0,4.0,0.5,0.4,0.0,0.0,,1.0,1.0,0.14598540145985403,0.0,0.0,0.0,0.0,0.0,0.11527377521613832,,2024,0.07811664741764239
529.0,Mason Jones,25.0,SAC,SG,5.0,0.0,0.14814814814814814,0.4,1.6,0.25,0.4,1.4,0.286,0.0,0.2,0.0,0.375,0.2,0.4,0.5,0.2,0.8,0.07299270072992702,0.09174311926605504,0.09523809523809523,0.0,0.4,0.6,0.04034582132564841,,2024,0.0779848496168134
526.0,Terry Taylor,24.0,CHI,PF,31.0,0.0,0.16137566137566137,0.6,1.3,0.513,0.1,0.3,0.222,0.6,1.0,0.6,0.538,0.1,0.2,0.8,0.5,0.6,0.08759124087591241,0.027522935779816512,0.09523809523809523,0.02777777777777778,0.2,0.5,0.04322766570605187,,2024,0.07558464018330818
538.0,Keyontae Johnson,23.0,OKC,SF,9.0,0.0,0.19312169312169314,0.6,1.8,0.313,0.1,0.3,0.333,0.4,1.4,0.308,0.344,0.0,0.0,,0.4,0.7,0.08029197080291972,0.03669724770642202,0.047619047619047616,0.0,0.4,0.6,0.034582132564841495,,2024,0.07303837256033917
361.0,Shake Milton,27.0,NYK,SG,6.0,0.0,0.11904761904761905,0.7,1.5,0.444,0.2,0.3,0.5,0.5,1.2,0.429,0.5,0.3,0.3,1.0,0.0,1.0,0.07299270072992702,0.06422018348623852,0.09523809523809523,0.0,0.0,1.2,0.05187319884726224,,2024,0.07207088556229996
475.0,Harry Giles,25.0,2TM,C,23.0,0.0,0.11375661375661376,1.0,2.2,0.46,0.1,0.6,0.214,0.9,1.6,0.556,0.49,0.3,0.6,0.538,0.5,0.8,0.09489051094890512,0.027522935779816512,0.047619047619047616,0.02777777777777778,0.3,0.7,0.06916426512968299,,2024,0.07147162620681369
494.0,Ish Wainright,29.0,PHO,SF,4.0,0.0,0.10582010582010583,0.3,1.5,0.167,0.3,1.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,,0.8,0.5,0.09489051094890512,0.027522935779816512,0.23809523809523808,0.0,0.3,1.0,0.023054755043227664,,2024,0.0714047262479829
391.0,Skylar Mays,26.0,LAL,SG,17.0,0.0,0.11904761904761905,0.6,1.2,0.476,0.1,0.3,0.4,0.5,0.9,0.5,0.524,0.0,0.0,,0.1,0.3,0.029197080291970805,0.055045871559633024,0.19047619047619047,0.02777777777777778,0.1,0.4,0.037463976945244955,,2024,0.06999486645460806
512.0,Kessler Edwards,23.0,SAC,SF,54.0,0.0,0.1349206349206349,0.6,1.5,0.415,0.4,1.0,0.385,0.3,0.6,0.467,0.537,0.1,0.2,0.556,0.2,0.6,0.05839416058394161,0.027522935779816512,0.09523809523809523,0.02777777777777778,0.1,0.5,0.04899135446685878,,2024,0.06793136391478968
334.0,Aleksej Pokusevski,22.0,OKC,PF,10.0,0.0,0.15873015873015875,0.4,1.6,0.25,0.2,1.1,0.182,0.2,0.5,0.4,0.313,0.2,0.4,0.5,0.2,0.8,0.07299270072992702,0.04587155963302752,0.047619047619047616,0.02777777777777778,0.3,0.5,0.034582132564841495,,2024,0.0678302108489631
501.0,D'Moi Hodge,25.0,LAL,SG,7.0,0.0,0.1560846560846561,0.7,2.1,0.333,0.4,1.7,0.25,0.3,0.4,0.667,0.433,0.1,0.3,0.5,0.0,0.0,0.0,0.06422018348623852,0.047619047619047616,0.02777777777777778,0.1,0.6,0.05763688760806916,,2024,0.06717366305348485
536.0,TyTy Washington Jr.,22.0,MIL,PG,11.0,0.0,0.1349206349206349,0.5,1.8,0.3,0.2,0.5,0.333,0.4,1.3,0.286,0.35,0.0,0.0,,0.1,0.4,0.03649635036496351,0.04587155963302752,0.14285714285714285,0.0,0.2,0.1,0.037463976945244955,,2024,0.06673741970037567
452.0,Mike Muscala,32.0,OKC,C,16.0,0.0,0.1507936507936508,0.5,1.4,0.364,0.1,0.7,0.091,0.4,0.7,0.636,0.386,0.0,0.1,0.0,0.4,0.9,0.09489051094890512,0.027522935779816512,0.047619047619047616,0.02777777777777778,0.3,0.5,0.03170028818443804,,2024,0.06576664168338536
496.0,Mamadi Diakite,27.0,2TM,PF,6.0,0.0,0.10582010582010583,0.7,1.0,0.667,0.0,0.2,0.0,0.7,0.8,0.8,0.667,0.7,1.0,0.667,0.2,0.5,0.051094890510948905,0.027522935779816512,0.09523809523809523,0.05555555555555556,0.2,0.3,0.05763688760806916,,2024,0.06543119307204749
553.0,Quenton Jackson,25.0,IND,PG,3.0,0.0,0.09788359788359789,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.7,0.7,1.0,0.0,1.3,0.09489051094890512,0.06422018348623852,0.14285714285714285,0.0,0.0,0.3,0.020172910662824204,,2024,0.06478955675969389
413.0,Keita Bates-Diop,28.0,BRK,SF,14.0,0.0,0.12962962962962965,0.6,1.1,0.5,0.1,0.4,0.2,0.5,0.8,0.636,0.531,0.4,0.4,1.0,0.1,0.6,0.043795620437956206,0.027522935779816512,0.09523809523809523,0.02777777777777778,0.1,0.1,0.04610951008645533,,2024,0.06367473630154961
487.0,Cole Swider,24.0,MIA,SF,18.0,0.0,0.12698412698412698,0.8,2.1,0.395,0.6,1.7,0.333,0.3,0.4,0.625,0.526,0.1,0.1,1.0,0.1,0.3,0.029197080291970805,0.027522935779816512,0.047619047619047616,0.02777777777777778,0.4,0.2,0.06628242074927952,,2024,0.06325446872063498
291.0,Daniel Theis,31.0,IND,C,1.0,0.0,0.21164021164021166,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05763688760806916,,2024,0.06250095299086654
516.0,Jalen Hood-Schifino,20.0,LAL,SG,21.0,0.0,0.1375661375661376,0.5,2.1,0.222,0.1,0.7,0.133,0.4,1.4,0.267,0.244,0.6,1.0,0.6,0.1,0.5,0.043795620437956206,0.03669724770642202,0.047619047619047616,0.02777777777777778,0.4,0.6,0.04610951008645533,,2024,0.06187627991593727
521.0,Jalen Pickett,24.0,DEN,SG,27.0,0.0,0.11904761904761905,0.6,1.3,0.429,0.3,0.9,0.36,0.2,0.4,0.6,0.557,0.1,0.1,0.75,0.0,0.5,0.03649635036496351,0.07339449541284404,0.047619047619047616,0.0,0.3,0.5,0.04610951008645533,,2024,0.06119338396835908
513.0,Leonard Miller,20.0,MIN,SF,17.0,0.0,0.08201058201058202,0.8,1.2,0.65,0.1,0.3,0.4,0.6,0.9,0.733,0.7,0.1,0.1,0.5,0.3,0.9,0.08759124087591241,0.04587155963302752,0.047619047619047616,0.02777777777777778,0.1,0.3,0.04899135446685878,,2024,0.059719304192651625
314.0,Malachi Flynn,25.0,NYK,PG,14.0,0.0,0.11375661375661376,0.6,1.6,0.391,0.3,0.9,0.308,0.4,0.7,0.5,0.478,0.6,0.8,0.818,0.0,0.4,0.029197080291970805,0.03669724770642202,0.047619047619047616,0.0,0.2,0.2,0.06340057636887608,,2024,0.05958757844209307
508.0,Daishen Nix,21.0,MIN,PG,15.0,0.0,0.0873015873015873,0.6,1.6,0.375,0.4,1.1,0.353,0.2,0.5,0.429,0.5,0.2,0.4,0.5,0.1,0.1,0.014598540145985403,0.03669724770642202,0.14285714285714285,0.0,0.3,0.1,0.05187319884726224,,2024,0.05759601952043464
558.0,Juan Toscano-Anderson,30.0,SAC,SF,11.0,0.0,0.12698412698412698,0.3,1.1,0.25,0.1,0.4,0.25,0.2,0.7,0.25,0.292,0.0,0.0,,0.4,0.9,0.09489051094890512,0.03669724770642202,0.047619047619047616,0.02777777777777778,0.2,1.0,0.017291066282420747,,2024,0.05733765604476538
531.0,Jermaine Samuels,25.0,HOU,SF,14.0,0.0,0.11375661375661376,0.6,1.0,0.643,0.0,0.1,0.0,0.6,0.9,0.75,0.643,0.1,0.1,1.0,0.2,0.7,0.06569343065693431,0.01834862385321101,0.047619047619047616,0.02777777777777778,0.0,0.4,0.04034582132564841,,2024,0.055629462042615145
548.0,Thanasis Antetokounmpo,31.0,MIL,PF,34.0,0.0,0.12169312169312169,0.5,0.9,0.533,0.0,0.0,0.0,0.5,0.9,0.552,0.533,0.0,0.1,0.0,0.2,0.2,0.029197080291970805,0.04587155963302752,0.09523809523809523,0.02777777777777778,0.4,0.7,0.02593659942363112,,2024,0.0555894285383434
518.0,Seth Lundy,23.0,ATL,SF,9.0,0.0,0.15343915343915346,0.4,1.9,0.235,0.3,1.4,0.231,0.1,0.4,0.25,0.324,0.3,0.4,0.75,0.1,0.7,0.05839416058394161,0.0,0.0,0.0,0.1,0.7,0.04610951008645533,,2024,0.0555852833056813
500.0,Kevon Harris,26.0,ORL,SG,2.0,0.0,0.07936507936507937,1.0,1.5,0.667,0.0,0.0,,1.0,1.5,0.667,0.667,0.0,0.0,,0.0,1.0,0.07299270072992702,0.04587155963302752,0.0,0.0,0.5,1.5,0.05763688760806916,,2024,0.05387556559028326
539.0,Chris Livingston,20.0,MIL,SF,21.0,0.0,0.11375661375661376,0.5,1.0,0.5,0.0,0.2,0.2,0.5,0.8,0.588,0.523,0.1,0.2,0.75,0.1,0.9,0.07299270072992702,0.01834862385321101,0.047619047619047616,0.0,0.2,0.7,0.034582132564841495,,2024,0.053318172598392735
559.0,Usman Garuba,21.0,GSW,PF,6.0,0.0,0.07936507936507937,0.2,1.0,0.167,0.0,0.2,0.0,0.2,0.8,0.2,0.167,0.2,0.3,0.5,0.5,0.7,0.08759124087591241,0.01834862385321101,0.09523809523809523,0.1388888888888889,0.3,0.3,0.01440922190201729,,2024,0.05327547721634441
520.0,Josh Minott,21.0,MIN,SF,32.0,0.0,0.07407407407407407,0.5,1.1,0.472,0.1,0.3,0.4,0.4,0.8,0.5,0.528,0.4,0.4,0.857,0.1,0.4,0.03649635036496351,0.027522935779816512,0.09523809523809523,0.05555555555555556,0.1,0.3,0.04610951008645533,,2024,0.05285762356837849
523.0,Colin Castleton,23.0,LAL,C,16.0,0.0,0.09788359788359789,0.6,1.0,0.563,0.0,0.0,,0.6,1.0,0.563,0.563,0.4,0.4,1.0,0.4,0.4,0.05839416058394161,0.01834862385321101,0.047619047619047616,0.0,0.2,0.7,0.04322766570605187,,2024,0.05097972500131538
532.0,Jacob Toppin,23.0,NYK,SF,9.0,0.0,0.11111111111111112,0.6,1.0,0.556,0.1,0.4,0.25,0.4,0.6,0.8,0.611,0.2,0.2,1.0,0.3,0.4,0.05839416058394161,0.027522935779816512,0.0,0.02777777777777778,0.1,0.3,0.04034582132564841,,2024,0.05061971302965178
517.0,Jett Howard,20.0,ORL,SF,18.0,0.0,0.09788359788359789,0.6,1.7,0.333,0.4,1.4,0.28,0.2,0.3,0.6,0.45,0.1,0.2,0.5,0.1,0.3,0.029197080291970805,0.027522935779816512,0.047619047619047616,0.02777777777777778,0.2,0.2,0.04610951008645533,,2024,0.0503738441685407
357.0,Kenneth Lofton Jr.,21.0,PHI,PF,2.0,0.0,0.11904761904761905,0.5,3.0,0.167,0.0,1.0,0.0,0.5,2.0,0.25,0.167,0.0,0.0,,0.0,1.5,0.10948905109489052,0.0,0.0,0.0,1.0,0.0,0.02881844380403458,,2024,0.05031933680516949
540.0,Braxton Key,26.0,DEN,SF,20.0,0.0,0.07936507936507937,0.4,0.9,0.412,0.1,0.3,0.4,0.3,0.6,0.417,0.471,0.3,0.4,0.75,0.2,0.8,0.06569343065693431,0.04587155963302752,0.047619047619047616,0.02777777777777778,0.1,0.3,0.03170028818443804,,2024,0.04985365893185711
470.0,Dylan Windler,27.0,LAL,SF,8.0,0.0,0.0925925925925926,0.5,1.1,0.444,0.5,1.0,0.5,0.0,0.1,0.0,0.667,0.0,0.0,,0.0,0.4,0.029197080291970805,0.07339449541284404,0.0,0.0,0.0,0.3,0.04322766570605187,,2024,0.049036937871358904
547.0,Joshua Primo,21.0,LAC,SG,2.0,0.0,0.1322751322751323,0.5,1.5,0.333,0.0,0.5,0.0,0.5,1.0,0.5,0.333,0.0,0.0,,0.5,0.0,0.03649635036496351,0.0,0.0,0.1388888888888889,2.0,0.0,0.02881844380403458,,2024,0.048960378785627534
556.0,Pat Spencer,27.0,GSW,PG,6.0,0.0,0.11375661375661376,0.3,0.7,0.5,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.0,0.0,,0.3,0.3,0.051094890510948905,0.07339449541284404,0.0,0.0,0.2,0.2,0.020172910662824204,,2024,0.048485249371880174
567.0,Kaiser Gates,27.0,NOP,SF,1.0,0.0,0.1851851851851852,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.07299270072992702,0.0,0.0,0.0,0.0,0.0,0.0,,2024,0.047985942146526094
541.0,Robin Lopez,35.0,MIL,C,16.0,2.0,0.10846560846560846,0.4,1.2,0.368,0.1,0.5,0.25,0.3,0.7,0.455,0.421,0.1,0.1,1.0,0.2,0.1,0.021897810218978103,0.027522935779816512,0.047619047619047616,0.05555555555555556,0.1,0.4,0.03170028818443804,,2024,0.04774101699717674
499.0,Jordan Ford,25.0,SAC,PG,6.0,0.0,0.09788359788359789,0.7,1.2,0.571,0.3,0.5,0.667,0.3,0.7,0.5,0.714,0.3,0.3,1.0,0.0,0.3,0.021897810218978103,0.027522935779816512,0.0,0.0,0.2,0.0,0.05763688760806916,,2024,0.04716274213936297
560.0,E.J. Liddell,23.0,NOP,PF,8.0,0.0,0.07671957671957673,0.1,0.8,0.167,0.0,0.6,0.0,0.1,0.1,1.0,0.167,0.3,0.3,1.0,0.0,0.6,0.043795620437956206,0.009174311926605505,0.14285714285714285,0.08333333333333333,0.3,0.3,0.01440922190201729,,2024,0.04678501381668661
282.0,David Roddy,22.0,PHO,PF,17.0,0.0,0.09788359788359789,0.6,1.4,0.435,0.1,0.5,0.125,0.5,0.9,0.6,0.457,0.1,0.1,1.0,0.1,0.5,0.043795620437956206,0.01834862385321101,0.047619047619047616,0.0,0.2,0.2,0.037463976945244955,,2024,0.04677265291313516
528.0,Kendall Brown,20.0,IND,SG,15.0,0.0,0.11111111111111112,0.5,1.0,0.533,0.0,0.1,0.0,0.5,0.9,0.615,0.533,0.3,0.5,0.625,0.2,0.1,0.021897810218978103,0.027522935779816512,0.0,0.0,0.1,0.6,0.04034582132564841,,2024,0.04375637158601836
542.0,Admiral Schofield,26.0,ORL,PF,23.0,0.0,0.09788359788359789,0.4,1.1,0.385,0.3,0.7,0.375,0.2,0.4,0.4,0.5,0.0,0.1,0.0,0.1,0.6,0.051094890510948905,0.027522935779816512,0.0,0.0,0.2,0.4,0.03170028818443804,,2024,0.04246449438488771
506.0,Isaiah Wong,23.0,IND,SG,1.0,0.0,0.10582010582010583,1.0,3.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,0.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05763688760806916,,2024,0.04133693182684537
519.0,Jordan Miller,24.0,LAC,SF,8.0,0.0,0.0925925925925926,0.6,1.1,0.556,0.1,0.3,0.5,0.5,0.9,0.571,0.611,0.3,0.3,1.0,0.4,0.3,0.043795620437956206,0.0,0.0,0.0,0.1,0.3,0.04610951008645533,,2024,0.04122619011447132
530.0,Jerome Robinson,26.0,GSW,SG,22.0,0.0,0.09788359788359789,0.5,1.5,0.333,0.1,0.8,0.118,0.4,0.7,0.563,0.364,0.3,0.5,0.636,0.0,0.2,0.021897810218978103,0.01834862385321101,0.0,0.02777777777777778,0.1,0.2,0.04034582132564841,,2024,0.04112361104041378
537.0,Jay Huff,25.0,DEN,C,20.0,0.0,0.06613756613756615,0.5,0.8,0.6,0.2,0.5,0.333,0.3,0.3,1.0,0.7,0.1,0.1,1.0,0.1,0.5,0.043795620437956206,0.009174311926605505,0.047619047619047616,0.05555555555555556,0.1,0.5,0.034582132564841495,,2024,0.04081643201957455
554.0,Wendell Moore Jr.,22.0,MIN,SG,25.0,0.0,0.07936507936507937,0.4,0.7,0.5,0.0,0.2,0.0,0.4,0.5,0.75,0.5,0.0,0.0,,0.0,0.5,0.03649635036496351,0.01834862385321101,0.09523809523809523,0.0,0.2,0.2,0.020172910662824204,,2024,0.040684090261540046
550.0,Charlie Brown Jr.,26.0,NYK,SG,8.0,0.0,0.12169312169312169,0.3,1.3,0.2,0.3,0.9,0.286,0.0,0.4,0.0,0.3,0.0,0.0,,0.1,0.1,0.021897810218978103,0.0,0.0,0.08333333333333333,0.3,0.6,0.023054755043227664,,2024,0.039859126803267406
555.0,Jalen Slawson,24.0,SAC,SF,12.0,0.0,0.08201058201058202,0.3,0.5,0.667,0.0,0.2,0.0,0.3,0.3,1.0,0.667,0.0,0.0,,0.1,0.5,0.043795620437956206,0.01834862385321101,0.047619047619047616,0.02777777777777778,0.2,0.7,0.020172910662824204,,2024,0.038935065428573605
543.0,Hunter Tyson,23.0,DEN,PF,18.0,0.0,0.07142857142857144,0.4,1.1,0.4,0.2,0.8,0.286,0.2,0.3,0.667,0.5,0.0,0.0,,0.1,0.4,0.03649635036496351,0.009174311926605505,0.047619047619047616,0.0,0.1,0.6,0.03170028818443804,,2024,0.03699331925590772
535.0,Isaiah Thomas,34.0,PHO,PG,6.0,0.0,0.08465608465608467,0.5,1.7,0.3,0.3,0.7,0.5,0.2,1.0,0.167,0.4,0.0,0.0,,0.0,0.0,0.0,0.04587155963302752,0.0,0.0,0.0,0.0,0.037463976945244955,,2024,0.036924342807006794
569.0,Ron Harper Jr.,23.0,TOR,PF,1.0,0.0,0.10582010582010583,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.09174311926605504,0.0,0.0,0.0,2.0,0.0,,2024,0.03492548905392942
505.0,Lindell Wigginton,25.0,MIL,PG,3.0,0.0,0.07142857142857144,0.7,1.7,0.4,0.0,0.7,0.0,0.7,1.0,0.667,0.4,0.7,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.05763688760806916,,2024,0.03445862494853849
469.0,Alex Fudge,20.0,LAL,SF,4.0,0.0,0.0925925925925926,0.3,1.5,0.167,0.0,0.5,0.0,0.3,1.0,0.25,0.167,0.5,0.5,1.0,0.5,0.0,0.03649635036496351,0.0,0.0,0.0,0.3,0.3,0.02881844380403458,,2024,0.03407942640467515
423.0,ThÃ©o Maledon,22.0,PHO,PG,4.0,0.0,0.0873015873015873,0.3,1.0,0.25,0.0,0.0,,0.3,1.0,0.25,0.25,0.8,0.8,1.0,0.0,0.3,0.021897810218978103,0.0,0.0,0.0,0.8,0.8,0.037463976945244955,,2024,0.03385738092399991
